ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Ano,Mes,Dia,Dia_da_Semana,Trimestre,Ano_Mes,Valor_Total
TXN003346,2023-06-06,7658,Luva De Boxe,Esportes,436.93,3,2023,6,6,Tuesday,2,2023-06,1310.79
TXN003347,2023-11-30,7868,Smartphone,Eletrônicos,578.34,2,2023,11,30,Thursday,4,2023-11,1156.68
TXN003348,2024-05-10,5304,Calça Jeans,Roupas,117.08,3,2024,5,10,Friday,2,2024-05,351.24
TXN003349,2024-04-19,2489,Mouse,Eletrônicos,661.96,3,2024,4,19,Friday,2,2024-04,1985.88
TXN003350,2023-08-21,8179,Tablet,Eletrônicos,520.93,5,2023,8,21,Monday,3,2023-08,2604.65
TXN003351,2024-10-04,5803,Talheres,Casa e Cozinha,179.78,2,2024,10,4,Friday,4,2024-10,359.56
TXN003352,2023-05-05,2796,Cortina,Casa e Cozinha,345.63,2,2023,5,5,Friday,2,2023-05,691.26
TXN003353,2024-06-14,2612,Camiseta,Roupas,455.76,2,2024,6,14,Friday,2,2024-06,911.52
TXN003354,2024-08-12,1821,Tênis,Roupas,263.39,3,2024,8,12,Monday,3,2024-08,790.17
TXN003355,2024-09-22,9423,Vestido,Roupas,110.20,2,2024,9,22,Sunday,3,2024-09,220.40
TXN003356,2024-10-17,8886,Vestido,Roupas,56.95,5,2024,10,17,Thursday,4,2024-10,284.75
TXN003357,2024-09-14,5040,Smartwatch,Eletrônicos,1407.50,4,2024,9,14,Saturday,3,2024-09,5630.00
TXN003358,2024-12-08,9797,Programação Em Python,Livros,66.68,4,2024,12,8,Sunday,4,2024-12,266.72
TXN003359,2024-03-13,5803,Garrafa Térmica,Esportes,497.55,4,2024,3,13,Wednesday,1,2024-03,1990.20
TXN003360,2024-02-11,4150,Teclado,Eletrônicos,1336.05,2,2024,2,11,Sunday,1,2024-02,2672.10
TXN003361,2024-02-03,9320,Carregador,Eletrônicos,1602.67,2,2024,2,3,Saturday,1,2024-02,3205.34
TXN003362,2024-01-26,7873,Smartphone,Eletrônicos,580.29,2,2024,1,26,Friday,1,2024-01,1160.58
TXN003363,2024-02-10,2307,Programação Em Python,Livros,108.47,5,2024,2,10,Saturday,1,2024-02,542.35
TXN003365,2024-11-13,4872,Data Science,Livros,141.77,4,2024,11,13,Wednesday,4,2024-11,567.08
TXN003366,2023-07-25,4681,Toalha,Casa e Cozinha,512.74,2,2023,7,25,Tuesday,3,2023-07,1025.48
TXN003367,2023-08-10,5386,Jaqueta,Roupas,175.77,5,2023,8,10,Thursday,3,2023-08,878.85
TXN003368,2023-01-18,7227,Corda De Pular,Esportes,179.97,2,2023,1,18,Wednesday,1,2023-01,359.94
TXN003369,2023-12-21,3170,Tapete De Yoga,Esportes,134.78,2,2023,12,21,Thursday,4,2023-12,269.56
TXN003370,2023-07-02,4899,Liquidificador,Casa e Cozinha,558.77,5,2023,7,2,Sunday,3,2023-07,2793.85
TXN003371,2023-12-12,8668,Ficção Científica,Livros,44.53,2,2023,12,12,Tuesday,4,2023-12,89.06
TXN003372,2024-10-12,1998,Calça Jeans,Roupas,305.75,1,2024,10,12,Saturday,4,2024-10,305.75
TXN003373,2024-06-28,3547,Biografia,Livros,50.73,4,2024,6,28,Friday,2,2024-06,202.92
TXN003374,2023-10-10,2654,Camiseta,Roupas,337.75,3,2023,10,10,Tuesday,4,2023-10,1013.25
TXN003375,2023-08-23,3170,Romance,Livros,125.02,3,2023,8,23,Wednesday,3,2023-08,375.06
TXN003376,2023-06-02,2679,Tablet,Eletrônicos,1567.15,2,2023,6,2,Friday,2,2023-06,3134.30
TXN003377,2024-02-15,4527,Corda De Pular,Esportes,462.49,2,2024,2,15,Thursday,1,2024-02,924.98
TXN003378,2024-08-07,4566,Biografia,Livros,40.34,3,2024,8,7,Wednesday,3,2024-08,121.02
TXN003379,2024-05-02,1106,História,Livros,26.93,1,2024,5,2,Thursday,2,2024-05,26.93
TXN003380,2023-06-28,2584,Romance,Livros,81.38,3,2023,6,28,Wednesday,2,2023-06,244.14
TXN003381,2023-03-15,8527,Garrafa Térmica,Esportes,236.80,3,2023,3,15,Wednesday,1,2023-03,710.40
TXN003382,2023-01-18,5669,Mouse,Eletrônicos,893.08,2,2023,1,18,Wednesday,1,2023-01,1786.16
TXN003383,2024-08-28,2982,Cafeteira,Casa e Cozinha,34.61,2,2024,8,28,Wednesday,3,2024-08,69.22
TXN003384,2023-03-03,9883,Carregador,Eletrônicos,556.17,2,2023,3,3,Friday,1,2023-03,1112.34
TXN003385,2024-03-21,6155,Fone De Ouvido,Eletrônicos,115.67,4,2024,3,21,Thursday,1,2024-03,462.68
TXN003386,2023-04-09,7216,Carregador,Eletrônicos,1764.41,2,2023,4,9,Sunday,2,2023-04,3528.82
TXN003387,2024-08-08,3927,Abajur,Casa e Cozinha,202.28,5,2024,8,8,Thursday,3,2024-08,1011.40
TXN003388,2024-10-24,1035,Liquidificador,Casa e Cozinha,450.30,5,2024,10,24,Thursday,4,2024-10,2251.50
TXN003389,2024-04-30,5119,Carregador,Eletrônicos,126.01,4,2024,4,30,Tuesday,2,2024-04,504.04
TXN003390,2023-08-25,9785,Tapete De Yoga,Esportes,408.44,4,2023,8,25,Friday,3,2023-08,1633.76
TXN003391,2024-11-22,4811,Cortina,Casa e Cozinha,265.19,5,2024,11,22,Friday,4,2024-11,1325.95
TXN003392,2024-07-01,1958,Mochila,Esportes,541.30,2,2024,7,1,Monday,3,2024-07,1082.60
TXN003393,2024-10-08,3584,Programação Em Python,Livros,134.90,1,2024,10,8,Tuesday,4,2024-10,134.90
TXN003394,2024-10-07,6804,Data Science,Livros,58.91,5,2024,10,7,Monday,4,2024-10,294.55
TXN003395,2024-11-19,9666,Autoajuda,Livros,136.63,2,2024,11,19,Tuesday,4,2024-11,273.26
TXN003396,2023-02-16,6155,Fone De Ouvido,Eletrônicos,1992.51,1,2023,2,16,Thursday,1,2023-02,1992.51
TXN003397,2023-12-24,1821,Toalha,Casa e Cozinha,662.08,5,2023,12,24,Sunday,4,2023-12,3310.40
TXN003398,2024-10-17,7396,Aventura,Livros,129.06,1,2024,10,17,Thursday,4,2024-10,129.06
TXN003399,2023-02-21,2824,Boné,Roupas,139.52,4,2023,2,21,Tuesday,1,2023-02,558.08
TXN003400,2024-02-10,9835,Biografia,Livros,92.85,3,2024,2,10,Saturday,1,2024-02,278.55
TXN003401,2024-08-09,1960,Tênis De Corrida,Esportes,63.67,1,2024,8,9,Friday,3,2024-08,63.67
TXN003402,2024-03-05,3621,Cortina,Casa e Cozinha,84.99,1,2024,3,5,Tuesday,1,2024-03,84.99
TXN003403,2023-09-21,1344,Smartphone,Eletrônicos,1997.84,3,2023,9,21,Thursday,3,2023-09,5993.52
TXN003404,2023-11-19,2876,Cama,Casa e Cozinha,268.05,4,2023,11,19,Sunday,4,2023-11,1072.20
TXN003406,2023-03-22,8428,Garrafa Térmica,Esportes,488.83,4,2023,3,22,Wednesday,1,2023-03,1955.32
TXN003407,2023-08-17,2982,Camiseta,Roupas,431.85,5,2023,8,17,Thursday,3,2023-08,2159.25
TXN003408,2024-04-22,4657,Tênis,Roupas,498.86,2,2024,4,22,Monday,2,2024-04,997.72
TXN003409,2024-06-25,4483,Abajur,Casa e Cozinha,200.78,4,2024,6,25,Tuesday,2,2024-06,803.12
TXN003410,2023-11-03,8433,Caixa De Som,Eletrônicos,128.68,5,2023,11,3,Friday,4,2023-11,643.40
TXN003411,2024-09-27,3170,Garrafa Térmica,Esportes,261.44,3,2024,9,27,Friday,3,2024-09,784.32
TXN003412,2023-10-16,4006,Cama,Casa e Cozinha,112.76,3,2023,10,16,Monday,4,2023-10,338.28
TXN003413,2023-09-26,3103,Meias,Roupas,30.76,1,2023,9,26,Tuesday,3,2023-09,30.76
TXN003414,2023-11-09,5374,Cama,Casa e Cozinha,294.74,2,2023,11,9,Thursday,4,2023-11,589.48
TXN003415,2024-12-23,9689,Aventura,Livros,120.80,5,2024,12,23,Monday,4,2024-12,604.00
TXN003416,2023-10-04,8350,Ficção Científica,Livros,91.43,5,2023,10,4,Wednesday,4,2023-10,457.15
TXN003417,2023-06-25,4752,Camiseta,Roupas,170.13,5,2023,6,25,Sunday,2,2023-06,850.65
TXN003418,2024-03-06,9751,Tênis De Corrida,Esportes,401.25,2,2024,3,6,Wednesday,1,2024-03,802.50
TXN003419,2024-08-12,5351,Corda De Pular,Esportes,158.41,2,2024,8,12,Monday,3,2024-08,316.82
TXN003420,2023-04-17,4657,Tênis De Corrida,Esportes,33.27,2,2023,4,17,Monday,2,2023-04,66.54
TXN003421,2023-04-28,1998,Teclado,Eletrônicos,1540.49,5,2023,4,28,Friday,2,2023-04,7702.45
TXN003422,2023-12-23,9085,Biografia,Livros,99.21,4,2023,12,23,Saturday,4,2023-12,396.84
TXN003423,2024-08-22,3677,Camiseta,Roupas,385.91,1,2024,8,22,Thursday,3,2024-08,385.91
TXN003424,2023-11-06,4946,Mochila,Esportes,47.39,4,2023,11,6,Monday,4,2023-11,189.56
TXN003425,2023-03-07,1525,Halter,Esportes,506.34,1,2023,3,7,Tuesday,1,2023-03,506.34
TXN003426,2023-05-25,5562,Carregador,Eletrônicos,1258.08,2,2023,5,25,Thursday,2,2023-05,2516.16
TXN003427,2024-04-17,4770,Cortina,Casa e Cozinha,455.08,5,2024,4,17,Wednesday,2,2024-04,2275.40
TXN003428,2024-02-06,9348,História,Livros,99.32,4,2024,2,6,Tuesday,1,2024-02,397.28
TXN003429,2023-01-03,4492,Jogo De Panelas,Casa e Cozinha,692.90,5,2023,1,3,Tuesday,1,2023-01,3464.50
TXN003430,2023-08-12,6881,História,Livros,94.24,2,2023,8,12,Saturday,3,2023-08,188.48
TXN003431,2023-09-23,2049,Abajur,Casa e Cozinha,468.95,1,2023,9,23,Saturday,3,2023-09,468.95
TXN003432,2023-08-17,6180,Garrafa Térmica,Esportes,594.64,2,2023,8,17,Thursday,3,2023-08,1189.28
TXN003433,2023-10-31,7543,Boné,Roupas,383.23,2,2023,10,31,Tuesday,4,2023-10,766.46
TXN003434,2023-02-04,5889,Meias,Roupas,232.30,2,2023,2,4,Saturday,1,2023-02,464.60
TXN003435,2023-09-29,9786,Calça Jeans,Roupas,359.55,2,2023,9,29,Friday,3,2023-09,719.10
TXN003436,2024-11-10,3697,Mochila,Esportes,248.81,4,2024,11,10,Sunday,4,2024-11,995.24
TXN003437,2024-07-07,4811,Caixa De Som,Eletrônicos,496.31,2,2024,7,7,Sunday,3,2024-07,992.62
TXN003438,2024-08-05,2290,Liquidificador,Casa e Cozinha,481.51,1,2024,8,5,Monday,3,2024-08,481.51
TXN003439,2024-10-24,8811,Toalha,Casa e Cozinha,743.26,3,2024,10,24,Thursday,4,2024-10,2229.78
TXN003440,2023-07-12,7873,Programação Em Python,Livros,140.43,1,2023,7,12,Wednesday,3,2023-07,140.43
TXN003441,2023-06-08,2827,Garrafa Térmica,Esportes,221.60,2,2023,6,8,Thursday,2,2023-06,443.20
TXN003442,2023-06-15,3170,Corda De Pular,Esportes,328.41,3,2023,6,15,Thursday,2,2023-06,985.23
TXN003443,2023-07-05,1960,Autoajuda,Livros,43.57,2,2023,7,5,Wednesday,3,2023-07,87.14
TXN003444,2024-06-16,5386,Halter,Esportes,597.49,1,2024,6,16,Sunday,2,2024-06,597.49
TXN003445,2023-01-17,8573,Biografia,Livros,147.45,1,2023,1,17,Tuesday,1,2023-01,147.45
TXN003446,2023-08-09,7916,Tablet,Eletrônicos,1316.54,2,2023,8,9,Wednesday,3,2023-08,2633.08
TXN003447,2023-09-17,8350,Cafeteira,Casa e Cozinha,645.49,1,2023,9,17,Sunday,3,2023-09,645.49
TXN003448,2024-11-17,9856,Cortina,Casa e Cozinha,574.93,1,2024,11,17,Sunday,4,2024-11,574.93
TXN003449,2024-03-24,1828,Casaco,Roupas,304.72,3,2024,3,24,Sunday,1,2024-03,914.16
TXN003450,2023-11-19,5889,Carregador,Eletrônicos,154.03,3,2023,11,19,Sunday,4,2023-11,462.09
TXN003451,2023-08-04,3547,Carregador,Eletrônicos,936.79,5,2023,8,4,Friday,3,2023-08,4683.95
TXN003453,2023-10-05,3677,Carregador,Eletrônicos,1371.19,4,2023,10,5,Thursday,4,2023-10,5484.76
TXN003454,2023-03-11,1128,Fone De Ouvido,Eletrônicos,777.59,2,2023,3,11,Saturday,1,2023-03,1555.18
TXN003455,2023-06-17,3677,Ficção Científica,Livros,81.38,1,2023,6,17,Saturday,2,2023-06,81.38
TXN003456,2024-03-25,4006,Aventura,Livros,37.59,1,2024,3,25,Monday,1,2024-03,37.59
TXN003457,2024-05-02,1931,Data Science,Livros,82.55,5,2024,5,2,Thursday,2,2024-05,412.75
TXN003458,2024-09-07,7543,Ficção Científica,Livros,108.27,5,2024,9,7,Saturday,3,2024-09,541.35
TXN003459,2023-08-21,3144,Talheres,Casa e Cozinha,560.74,4,2023,8,21,Monday,3,2023-08,2242.96
TXN003460,2024-10-06,1525,Romance,Livros,102.57,3,2024,10,6,Sunday,4,2024-10,307.71
TXN003461,2024-09-05,4611,Garrafa Térmica,Esportes,183.29,5,2024,9,5,Thursday,3,2024-09,916.45
TXN003462,2023-10-16,3646,Tapete De Yoga,Esportes,114.82,4,2023,10,16,Monday,4,2023-10,459.28
TXN003463,2023-09-13,3266,Jogo De Panelas,Casa e Cozinha,512.39,1,2023,9,13,Wednesday,3,2023-09,512.39
TXN003464,2023-05-14,2291,Smartphone,Eletrônicos,1218.64,4,2023,5,14,Sunday,2,2023-05,4874.56
TXN003465,2024-06-09,8359,Tênis,Roupas,106.09,5,2024,6,9,Sunday,2,2024-06,530.45
TXN003466,2024-03-01,7924,Teclado,Eletrônicos,1425.02,4,2024,3,1,Friday,1,2024-03,5700.08
TXN003467,2023-10-26,9928,Jaqueta,Roupas,238.48,5,2023,10,26,Thursday,4,2023-10,1192.40
TXN003468,2024-09-26,4258,Autoajuda,Livros,81.38,1,2024,9,26,Thursday,3,2024-09,81.38
TXN003469,2024-05-20,4814,Jaqueta,Roupas,421.94,4,2024,5,20,Monday,2,2024-05,1687.76
TXN003470,2024-02-02,3646,Vestido,Roupas,101.47,2,2024,2,2,Friday,1,2024-02,202.94
TXN003471,2023-06-17,1520,Data Science,Livros,17.58,1,2023,6,17,Saturday,2,2023-06,17.58
TXN003472,2024-01-20,9830,Cortina,Casa e Cozinha,625.49,3,2024,1,20,Saturday,1,2024-01,1876.47
TXN003473,2024-08-28,6804,Vestido,Roupas,312.65,1,2024,8,28,Wednesday,3,2024-08,312.65
TXN003474,2024-12-09,8491,Vestido,Roupas,355.83,3,2024,12,9,Monday,4,2024-12,1067.49
TXN003475,2023-11-06,8886,Smartwatch,Eletrônicos,1684.40,5,2023,11,6,Monday,4,2023-11,8422.00
TXN003476,2024-05-26,7615,Garrafa Térmica,Esportes,486.62,4,2024,5,26,Sunday,2,2024-05,1946.48
TXN003477,2023-01-22,8517,Caixa De Som,Eletrônicos,1923.79,4,2023,1,22,Sunday,1,2023-01,7695.16
TXN003478,2024-06-03,6413,Caixa De Som,Eletrônicos,1095.07,4,2024,6,3,Monday,2,2024-06,4380.28
TXN003479,2024-05-23,9837,Tapete De Yoga,Esportes,305.88,2,2024,5,23,Thursday,2,2024-05,611.76
TXN003480,2023-06-13,9479,Cama,Casa e Cozinha,327.49,4,2023,6,13,Tuesday,2,2023-06,1309.96
TXN003481,2024-05-24,4566,Autoajuda,Livros,35.75,3,2024,5,24,Friday,2,2024-05,107.25
TXN003482,2024-08-03,5386,Mouse,Eletrônicos,1166.58,4,2024,8,3,Saturday,3,2024-08,4666.32
TXN003483,2023-12-24,6180,Carregador,Eletrônicos,590.17,2,2023,12,24,Sunday,4,2023-12,1180.34
TXN003485,2023-04-30,6635,Biografia,Livros,93.73,2,2023,4,30,Sunday,2,2023-04,187.46
TXN003486,2024-08-28,9479,Biografia,Livros,95.03,2,2024,8,28,Wednesday,3,2024-08,190.06
TXN003487,2024-04-19,5386,Talheres,Casa e Cozinha,290.39,3,2024,4,19,Friday,2,2024-04,871.17
TXN003488,2024-11-11,8019,Mouse,Eletrônicos,151.38,3,2024,11,11,Monday,4,2024-11,454.14
TXN003489,2024-11-10,9689,Bola De Futebol,Esportes,43.25,5,2024,11,10,Sunday,4,2024-11,216.25
TXN003490,2023-12-14,4733,Vestido,Roupas,223.20,2,2023,12,14,Thursday,4,2023-12,446.40
TXN003491,2024-11-01,5915,Smartphone,Eletrônicos,214.90,5,2024,11,1,Friday,4,2024-11,1074.50
TXN003492,2023-08-18,4456,Fone De Ouvido,Eletrônicos,1233.35,2,2023,8,18,Friday,3,2023-08,2466.70
TXN003493,2023-04-07,3287,Caixa De Som,Eletrônicos,1767.90,5,2023,4,7,Friday,2,2023-04,8839.50
TXN003494,2024-11-09,6977,Autoajuda,Livros,134.19,5,2024,11,9,Saturday,4,2024-11,670.95
TXN003495,2024-03-03,3144,Abajur,Casa e Cozinha,530.65,1,2024,3,3,Sunday,1,2024-03,530.65
TXN003496,2023-04-17,5905,Caixa De Som,Eletrônicos,461.90,5,2023,4,17,Monday,2,2023-04,2309.50
TXN003497,2023-03-01,1887,Data Science,Livros,131.50,1,2023,3,1,Wednesday,1,2023-03,131.50
TXN003498,2023-02-13,8651,Casaco,Roupas,445.32,5,2023,2,13,Monday,1,2023-02,2226.60
TXN003499,2024-05-06,9317,História,Livros,41.55,4,2024,5,6,Monday,2,2024-05,166.20
TXN003500,2024-10-15,5073,Biografia,Livros,114.55,1,2024,10,15,Tuesday,4,2024-10,114.55
TXN003501,2024-09-02,4872,Vestido,Roupas,157.53,2,2024,9,2,Monday,3,2024-09,315.06
TXN003502,2023-04-25,6313,Talheres,Casa e Cozinha,644.09,2,2023,4,25,Tuesday,2,2023-04,1288.18
TXN003503,2023-07-07,2424,Romance,Livros,149.63,2,2023,7,7,Friday,3,2023-07,299.26
TXN003504,2024-09-18,7126,Halter,Esportes,42.26,1,2024,9,18,Wednesday,3,2024-09,42.26
TXN003505,2023-10-16,1821,Luva De Boxe,Esportes,540.99,5,2023,10,16,Monday,4,2023-10,2704.95
TXN003506,2024-04-02,5386,Toalha,Casa e Cozinha,501.88,5,2024,4,2,Tuesday,2,2024-04,2509.40
TXN003507,2023-04-09,4483,Halter,Esportes,584.70,5,2023,4,9,Sunday,2,2023-04,2923.50
TXN003508,2023-01-21,4527,Boné,Roupas,243.20,1,2023,1,21,Saturday,1,2023-01,243.20
TXN003509,2024-12-05,3340,Smartphone,Eletrônicos,1702.41,1,2024,12,5,Thursday,4,2024-12,1702.41
TXN003510,2023-07-21,4483,Garrafa Térmica,Esportes,60.88,4,2023,7,21,Friday,3,2023-07,243.52
TXN003511,2023-07-13,4733,Caixa De Som,Eletrônicos,703.79,3,2023,7,13,Thursday,3,2023-07,2111.37
TXN003512,2023-07-03,6947,Vestido,Roupas,52.17,1,2023,7,3,Monday,3,2023-07,52.17
TXN003513,2023-12-30,9808,Boné,Roupas,488.16,5,2023,12,30,Saturday,4,2023-12,2440.80
TXN003514,2023-06-25,5002,Bola De Futebol,Esportes,494.76,4,2023,6,25,Sunday,2,2023-06,1979.04
TXN003515,2024-06-30,2528,Casaco,Roupas,429.22,2,2024,6,30,Sunday,2,2024-06,858.44
TXN003516,2023-08-21,9830,Halter,Esportes,564.33,5,2023,8,21,Monday,3,2023-08,2821.65
TXN003517,2024-09-16,7735,Vestido,Roupas,60.85,4,2024,9,16,Monday,3,2024-09,243.40
TXN003518,2023-03-27,2113,Romance,Livros,67.06,5,2023,3,27,Monday,1,2023-03,335.30
TXN003519,2024-02-17,9830,Cafeteira,Casa e Cozinha,66.12,4,2024,2,17,Saturday,1,2024-02,264.48
TXN003520,2024-07-19,9835,Smartphone,Eletrônicos,461.05,2,2024,7,19,Friday,3,2024-07,922.10
TXN003521,2023-06-08,2113,Vestido,Roupas,130.10,5,2023,6,8,Thursday,2,2023-06,650.50
TXN003522,2023-06-06,5741,Halter,Esportes,294.74,2,2023,6,6,Tuesday,2,2023-06,589.48
TXN003523,2024-04-17,2519,Tênis De Corrida,Esportes,179.42,1,2024,4,17,Wednesday,2,2024-04,179.42
TXN003524,2024-02-20,6138,Abajur,Casa e Cozinha,89.77,1,2024,2,20,Tuesday,1,2024-02,89.77
TXN003525,2024-03-08,8749,Tapete De Yoga,Esportes,121.31,1,2024,3,8,Friday,1,2024-03,121.31
TXN003526,2024-07-05,6183,Smartwatch,Eletrônicos,337.19,1,2024,7,5,Friday,3,2024-07,337.19
TXN003527,2024-09-28,9751,Cafeteira,Casa e Cozinha,778.73,1,2024,9,28,Saturday,3,2024-09,778.73
TXN003528,2024-04-16,2122,Caixa De Som,Eletrônicos,1530.62,4,2024,4,16,Tuesday,2,2024-04,6122.48
TXN003529,2024-08-16,7484,Meias,Roupas,484.53,4,2024,8,16,Friday,3,2024-08,1938.12
TXN003530,2023-07-02,2424,Boné,Roupas,231.08,4,2023,7,2,Sunday,3,2023-07,924.32
TXN003531,2024-06-30,7939,Tênis,Roupas,153.62,1,2024,6,30,Sunday,2,2024-06,153.62
TXN003532,2023-05-22,5061,Cama,Casa e Cozinha,640.65,5,2023,5,22,Monday,2,2023-05,3203.25
TXN003533,2024-08-30,5002,Tênis,Roupas,262.90,5,2024,8,30,Friday,3,2024-08,1314.50
TXN003534,2023-10-07,4872,Teclado,Eletrônicos,633.80,2,2023,10,7,Saturday,4,2023-10,1267.60
TXN003535,2024-08-16,1488,Toalha,Casa e Cozinha,193.68,2,2024,8,16,Friday,3,2024-08,387.36
TXN003536,2024-09-24,3296,Toalha,Casa e Cozinha,112.45,4,2024,9,24,Tuesday,3,2024-09,449.80
TXN003537,2024-08-10,7596,Liquidificador,Casa e Cozinha,212.61,5,2024,8,10,Saturday,3,2024-08,1063.05
TXN003538,2024-09-01,5345,Aventura,Livros,62.97,3,2024,9,1,Sunday,3,2024-09,188.91
TXN003539,2024-12-03,3584,Biografia,Livros,105.99,5,2024,12,3,Tuesday,4,2024-12,529.95
TXN003540,2023-07-18,2113,Romance,Livros,23.45,2,2023,7,18,Tuesday,3,2023-07,46.90
TXN003541,2023-10-23,5345,Garrafa Térmica,Esportes,146.04,5,2023,10,23,Monday,4,2023-10,730.20
TXN003542,2024-07-03,7484,Mouse,Eletrônicos,1627.60,5,2024,7,3,Wednesday,3,2024-07,8138.00
TXN003543,2024-06-30,4811,Data Science,Livros,34.83,5,2024,6,30,Sunday,2,2024-06,174.15
TXN003544,2023-06-20,1651,Liquidificador,Casa e Cozinha,280.69,2,2023,6,20,Tuesday,2,2023-06,561.38
TXN003545,2023-05-02,1434,Boné,Roupas,435.04,4,2023,5,2,Tuesday,2,2023-05,1740.16
TXN003546,2023-02-10,6559,Toalha,Casa e Cozinha,132.39,1,2023,2,10,Friday,1,2023-02,132.39
TXN003547,2023-01-19,2188,Meias,Roupas,59.71,3,2023,1,19,Thursday,1,2023-01,179.13
TXN003548,2024-01-03,9565,Tablet,Eletrônicos,994.85,1,2024,1,3,Wednesday,1,2024-01,994.85
TXN003549,2024-07-06,8179,Halter,Esportes,198.89,1,2024,7,6,Saturday,3,2024-07,198.89
TXN003550,2023-12-04,1936,Programação Em Python,Livros,91.06,4,2023,12,4,Monday,4,2023-12,364.24
TXN003551,2023-09-26,7227,Garrafa Térmica,Esportes,487.19,2,2023,9,26,Tuesday,3,2023-09,974.38
TXN003552,2023-01-15,6168,Cortina,Casa e Cozinha,118.35,1,2023,1,15,Sunday,1,2023-01,118.35
TXN003553,2023-01-01,8668,Caixa De Som,Eletrônicos,1182.36,4,2023,1,1,Sunday,1,2023-01,4729.44
TXN003554,2023-04-15,5562,Camiseta,Roupas,262.64,3,2023,4,15,Saturday,2,2023-04,787.92
TXN003555,2024-02-01,3103,Smartwatch,Eletrônicos,330.95,2,2024,2,1,Thursday,1,2024-02,661.90
TXN003556,2024-03-24,6180,Biografia,Livros,99.24,1,2024,3,24,Sunday,1,2024-03,99.24
TXN003557,2024-05-29,1998,Fone De Ouvido,Eletrônicos,583.60,2,2024,5,29,Wednesday,2,2024-05,1167.20
TXN003558,2024-02-29,4257,Fone De Ouvido,Eletrônicos,1001.28,2,2024,2,29,Thursday,1,2024-02,2002.56
TXN003559,2024-03-13,7669,Smartphone,Eletrônicos,210.43,3,2024,3,13,Wednesday,1,2024-03,631.29
TXN003560,2023-11-07,7126,Camiseta,Roupas,240.60,3,2023,11,7,Tuesday,4,2023-11,721.80
TXN003561,2024-11-12,4750,Abajur,Casa e Cozinha,252.11,3,2024,11,12,Tuesday,4,2024-11,756.33
TXN003562,2023-06-18,7932,Mouse,Eletrônicos,1653.64,2,2023,6,18,Sunday,2,2023-06,3307.28
TXN003563,2023-04-30,5061,Biografia,Livros,22.69,2,2023,4,30,Sunday,2,2023-04,45.38
TXN003564,2023-11-19,2604,Jaqueta,Roupas,220.93,2,2023,11,19,Sunday,4,2023-11,441.86
TXN003565,2023-05-08,4657,Programação Em Python,Livros,76.89,3,2023,5,8,Monday,2,2023-05,230.67
TXN003566,2024-03-26,9279,Aventura,Livros,112.88,4,2024,3,26,Tuesday,1,2024-03,451.52
TXN003567,2023-11-07,6180,História,Livros,92.53,2,2023,11,7,Tuesday,4,2023-11,185.06
TXN003568,2024-09-07,3724,Autoajuda,Livros,105.07,2,2024,9,7,Saturday,3,2024-09,210.14
TXN003569,2024-07-01,6573,Ficção Científica,Livros,119.90,1,2024,7,1,Monday,3,2024-07,119.90
TXN003570,2023-05-21,9727,História,Livros,131.40,2,2023,5,21,Sunday,2,2023-05,262.80
TXN003571,2024-12-19,3547,Tablet,Eletrônicos,662.06,2,2024,12,19,Thursday,4,2024-12,1324.12
TXN003572,2023-04-04,2584,Cama,Casa e Cozinha,435.04,2,2023,4,4,Tuesday,2,2023-04,870.08
TXN003573,2024-10-10,7930,Talheres,Casa e Cozinha,673.69,3,2024,10,10,Thursday,4,2024-10,2021.07
TXN003574,2024-07-02,1152,Tênis,Roupas,494.94,3,2024,7,2,Tuesday,3,2024-07,1484.82
TXN003575,2024-07-21,4681,Jaqueta,Roupas,446.97,3,2024,7,21,Sunday,3,2024-07,1340.91
TXN003576,2023-06-24,1514,Tênis,Roupas,198.30,1,2023,6,24,Saturday,2,2023-06,198.30
TXN003577,2024-05-29,2049,Cortina,Casa e Cozinha,164.18,4,2024,5,29,Wednesday,2,2024-05,656.72
TXN003578,2023-03-10,3547,Ficção Científica,Livros,81.07,1,2023,3,10,Friday,1,2023-03,81.07
TXN003579,2024-01-07,4295,Luva De Boxe,Esportes,451.44,4,2024,1,7,Sunday,1,2024-01,1805.76
TXN003580,2023-11-11,2832,Cama,Casa e Cozinha,399.13,2,2023,11,11,Saturday,4,2023-11,798.26
TXN003581,2024-01-01,6313,Aventura,Livros,80.23,3,2024,1,1,Monday,1,2024-01,240.69
TXN003582,2023-04-25,5673,Caixa De Som,Eletrônicos,1684.55,5,2023,4,25,Tuesday,2,2023-04,8422.75
TXN003583,2024-04-15,3504,Data Science,Livros,63.79,5,2024,4,15,Monday,2,2024-04,318.95
TXN003584,2023-07-28,9928,Programação Em Python,Livros,131.07,5,2023,7,28,Friday,3,2023-07,655.35
TXN003585,2023-02-01,9797,Calça Jeans,Roupas,215.27,4,2023,2,1,Wednesday,1,2023-02,861.08
TXN003587,2024-09-07,7543,Liquidificador,Casa e Cozinha,368.65,5,2024,9,7,Saturday,3,2024-09,1843.25
TXN003588,2024-07-01,5040,Luva De Boxe,Esportes,463.41,2,2024,7,1,Monday,3,2024-07,926.82
TXN003589,2024-05-06,2188,Cama,Casa e Cozinha,109.54,1,2024,5,6,Monday,2,2024-05,109.54
